,Aspect,Opinion,ID,Text,Valence,Arousal,BIOES
753,хезмәт күрсәтү,нульдә,12880:5_481,"Менә барлык яхшылык та бетә, чөнки бу оешмада хезмәт күрсәтү нульдә, ризыкларны бер үк вакытта алып килмәделәр, нәтиҗәдә мин ашаганда калганнар инде ашап бетергән иде,өстәлдән пычрак тәлинкәләрне алып куймадылар,тик иң мөһиме,артып калган акчаны китергәч - чек булмады,шунда ук бу ресторан турында яхшы тәэсирләр парга әйләнде,әлбәттә,безнең янга беркем дә килмәде, ә без киткәндә безнең белән беркем дә саубуллашмады.",1.4,8.6,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
754,ресторан,парга әйләнде,12880:5_481,"Менә барлык яхшылык та бетә, чөнки бу оешмада хезмәт күрсәтү нульдә, ризыкларны бер үк вакытта алып килмәделәр, нәтиҗәдә мин ашаганда калганнар инде ашап бетергән иде,өстәлдән пычрак тәлинкәләрне алып куймадылар,тик иң мөһиме,артып калган акчаны китергәч - чек булмады,шунда ук бу ресторан турында яхшы тәэсирләр парга әйләнде,әлбәттә,безнең янга беркем дә килмәде, ә без киткәндә безнең белән беркем дә саубуллашмады.",1.38,8.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
755,персоналы,Чәйлекләрне калдырмадык,12880:6_482,"Чәйлекләрне калдырмадык,чөнки бу оешманың персоналы инде ""чәй""гә акча эшләгән дип саныйм.",2.33,7.67,"['EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
756,оешманың,Чәйлекләрне калдырмадык,12880:6_482,"Чәйлекләрне калдырмадык,чөнки бу оешманың персоналы инде ""чәй""гә акча эшләгән дип саныйм.",2.0,7.75,"['EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
757,официантка,бик ачык йөзле,12943:2_483,"Диваннарда урын да табылды, официантка да бик ачык йөзле, ләкин бәйләнчек түгел, интерьеры ямьле, тере музыка шулай ук ял иттерә, аның астында да әңгәмә алып барырга мөмкин.",7.62,7.12,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
758,интерьеры,ямьле,12943:2_483,"Диваннарда урын да табылды, официантка да бик ачык йөзле, ләкин бәйләнчек түгел, интерьеры ямьле, тере музыка шулай ук ял иттерә, аның астында да әңгәмә алып барырга мөмкин.",6.9,6.8,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_E', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
759,тере музыка,ял иттерә,12943:2_483,"Диваннарда урын да табылды, официантка да бик ачык йөзле, ләкин бәйләнчек түгел, интерьеры ямьле, тере музыка шулай ук ял иттерә, аның астында да әңгәмә алып барырга мөмкин.",7.0,6.9,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
760,Хезмәт күрсәтү,оператив,12943:3_484,"Хезмәт күрсәтү оператив, сыраны 1-2 минут көтәсе, гренки бераз озаграк, сыра бик яхшы!!! мин бик шат!!!",7.5,7.3,"['EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
761,сыра,бик яхшы,12943:3_484,"Хезмәт күрсәтү оператив, сыраны 1-2 минут көтәсе, гренки бераз озаграк, сыра бик яхшы!!! мин бик шат!!!",8.5,8.3,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_S', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
762,шартлар,бик уңайлы,12943:4_485,"шартлар бик уңайлы. тагын шунысы куандыра, өйдән ерак түгел шундый матур урын бар!!!",8.0,7.5,"['EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
763,урын,матур,12943:4_485,"шартлар бик уңайлы. тагын шунысы куандыра, өйдән ерак түгел шундый матур урын бар!!!",8.5,8.25,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
764,хостесс кыз,елмаючан,13100:2_486,Кергәндә елмаючан хостесс кыз каршы алды һәм өстәл янына озатып куйды-күңелле.,6.9,7.0,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
765,Сацивины,искиткеч,13100:5_487,"Сацивины сайладык(салкынны беренче тапкыр татып карадым-искиткеч, бик нечкә тәм),мегрельча хачапури (сыр пиццасыннан да текәрәк))), мангалдагы ашамлыклар,һәм егетләр төрле кабымлыклар һәм салатлар алдылар, тик нинди икәнен хәтерләмим.",8.6,8.3,"['EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
766,мегрельча хачапури,текәрәк,13100:5_487,"Сацивины сайладык(салкынны беренче тапкыр татып карадым-искиткеч, бик нечкә тәм),мегрельча хачапури (сыр пиццасыннан да текәрәк))), мангалдагы ашамлыклар,һәм егетләр төрле кабымлыклар һәм салатлар алдылар, тик нинди икәнен хәтерләмим.",8.17,8.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
767,Наполеонны,тәмле ризык,13100:6_488,"Десертка хатыным классик Наполеонны алды,аны татып карады һәм балачактагы кебек, тәмле ризык, дип сөйләнде)))))",8.3,8.2,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
768,пешекчеләр,афәрин,13100:8_489,Ә калган бар нәрсәдә пешекчеләр афәрин.,7.9,7.7,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O']"
769,Официант,төгәл,13100:9_490,"Официант Антон төгәл,җитди тоткарлыкларсыз һәм беркая да ашыкмыйча эшләде.",7.67,7.67,"['EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
770,аш-суны,Яхшы,13100:10_491,"Яхшы аш-суны начар хезмәт күрсәтү бозмаганда, бик күңелле.",7.0,6.9,"['EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
771,Интерьер,өйдәгечә,13100:11_492,"Интерьер өйдәгечә һәм бик ямьле,бәдрәф гомумән бик яхшы,ә анда уйнаучы әкиятләр ял иттерә)))))))))",7.0,6.9,"['EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
772,бәдрәф,бик яхшы,13100:11_492,"Интерьер өйдәгечә һәм бик ямьле,бәдрәф гомумән бик яхшы,ә анда уйнаучы әкиятләр ял иттерә)))))))))",7.75,7.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
773,ризык,тәмле,13100:12_493,"Нәтиҗәдә, без тәмле ризык күп булу сәбәпле, кич азагында өстәл яныннан көчкә генә тордык ,канәгать, тук һәм бераз исерек идек))))))",7.5,7.25,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
774,кыз,сөйкемле,13186:1_494,Керү янында сөйкемле кыз каршы алды сайлау өчен өстәлләр тәкъдим итте!,6.8,6.7,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_E', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
775,официантлар,берни дә аңлата алмады,13186:2_495,"Мин шәраб эчәргә булдым һәм официанткадан миңа нинди шәраб киңәш итәсез дип сорадым, бу ресторанда ахрысы официантлар меню өйрәнмиләр, шәраб турында ул миңа берни дә аңлата алмады!",2.5,7.75,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O']"
